,Date,Time,Category,Sub-Category,Headline,Entire_News,Author,News_Link
848,2022-03-26,14:22:52,entertainment,south-cinema,Radhe Shyam Debacle: Is Prabhas Returning Part Of His Salary?," Prabhas' magnum opus Radhe Shyam was undoubtedly India's biggest film post the pandemic era. Directed by Radha Krishna Kumar, the romantic saga was the talk of the town for its picturesque brilliance. However, two weeks after release, the film's theatrical run is taking a sharp dip. With the release of Rajamouli's RRR, Radhe Shyam's run is expected to end. Since Radhe Shyam is a high budget love saga, it has been reported that Prabhas is likely to return a part of his salary to compensate for the loss. Though nothing has been confirmed officially, rumours are rife that Prabhas charged a whopping Rs 100 crore for the film and is reportedly ready to return half of it as a gesture.  Trade analyst Manobalan has reported that the film has collected Rs 214 crore at the box office worldwide. #RadheShyam WW Box OfficeWeek 1 - ₹ 191.14 crWeek 2Day 1 - ₹ 6.70 crDay 2 - ₹ 6.93 crDay 3 - ₹ 7.15 crDay 4 - ₹ 0.84 crDay 5 - ₹ 0.70 crDay 6 - ₹ 0.58 crTotal - ₹ 214.04 cr#Prabhas Meanwhile, actress Pooja Hegde has opened up on rumours about her alleged tiff with Prabhas. During the shoot, there were rumours that the lead pair had a fallout because of Pooja's unprofessional behaviour. The production team immediately clarified the matter and thrashed the rumours. In an interview with Bollywood Bubble, the actress completely denied such allegations. ""I think negativity sometimes unfortunately sells. It may not be the truth but people like to talk about it, what I can do is spread positivity which is why my social media will always be about the good times in my life because I feel that there's already so much negativity out there and I don't want to add to it. I try to let that go and then focus on the positive,"" she was quoted saying. The high-budget romantic saga, which also starred Pooja Hegde in the lead, narrated the love story of a fortune-teller and a princess. The huge star cast includes Bhagyashree, Sathyaraj, Jagapathi Babu, Sachin Khedekar and Priyadarshi. In India, the film is currently screened in five languages - Tamil, Telugu, Malayalam, Kannada and Hindi.","
Ambili S                                            ",https://www.ibtimes.co.in/radhe-shyam-debacle-prabhas-returning-part-his-salary-846890
849,date not available,time not available,entertainment,south-cinema,RRR Movie Review: Junior NTR and Ram Charan-starrer Opens to Positive Response," SS Rajamouli's RRR is an epic period drama which stars Junior NTR and Ram Charan in the leads. The film has Bollywood actor Ajay Devgn in a key role while Alia Bhatt will be seen in the role of the female lead. Samuthirakani, Shriya Saran and others are part of the cast. The film has KK Senthil Kumar's cinematography, Sreekar Prasad's editing and MM Keeravani's music. A few songs including 'Naatu Naatu' track has stuck the chord with the listerns. RRR Story: It is a fictional story about two Indian revolutionaries, Alluri Sitarama Raju (Charan) and Komaram Bheem (Rama Rao), who fought against the British Raj and Nizam of Hyderabad respectively. NTR appears as Komaram Bheem while Charan will be seen as Alluri Sitarama Raju. Devgn has done an extended cameo in the multilingual film, which releases in Telugu, Tamil, Kannada, Hindi and Malayalam. RRR Movie Review: The movie has garnered fantastic buzz with its teasers and promotional activities spread across the country. Will SS Rajamouli's film lives up to the expectations again? Check out what netizens say about the multilingual flick: Kaushik LM: #RRR #RRRMovie - Load.. Aim.. Shoot.. Blockbuster! Don't miss this epic ATBB  My rating 4.25/5 1st half: Paisavasool already done! Immense value for our time & moneyBheem & Ram arrest our attention What's gonna follow in the 2nd half is just a bonus! Looking fwd to more of @ajaydevgn @aliaa08 @ssrajamouli as always - grandeur in making & super-engaging 1st half: Packed with SPECTACULAR theater moments - @AlwaysRamCharan's intro sequence (a big benchmark in production) - @tarak9999's intro sequence ( rage) - the heroes' first meeting (so imaginative) - #NaatuNaatu (glorious) - interval block Rajasekar: How Rajamouli pulls off the over the top action sequences with so much conviction is still a surprise for me! #RRR is an emotionally intense film with the magical heroic chemistry between @AlwaysRamCharan and @tarak9999, they are . #RRRMovie Mind-blowing first half ends with one of the best interval blocks ever featuring the pouncing tigers @tarak9999 & @AlwaysRamCharan . @ssrajamouli has delivered an emotional roller coaster with jaw dropping action sequencesTruly world class action choreography @tarak9999 #NTR and @AlwaysRamCharan have given their heart and soul for the film, physically and mentally demanding characters for sure! @ssrajamouli once again proves that he is a master in exhibiting emotionally rich mass entertainer! #RRRMovie #RRR! Haricharan Pudipeddi: The pairing of @AlwaysRamCharan and @tarak9999 works like magic in #RRR. Such powerful performances and they complement each other so well. They set the screens on fire with #NaatuNaatu song #RRR at interval. Absolutely mind blowing stuff from Rajamouli that's such a feast on the big screen. Doubt if any other Indian filmmaker can keep you so immersed in a movie/story like SSR, and he's been doing so consistently. That interval sequence is sheer madness  Ramesh Bala: 1st Half : Epic Stuff Dir @ssrajamouli is weaving his visual, emotional and Action magic in the big screen with huge scale @tarak9999 and @AlwaysRamCharan are competing with each other to give their best and beyond #NaatuNaatu Dance Verithanam Living upto the hype Siddarth Srinivas: #RRRMovie: Roaring, rocking and riveting. @ssrajamouli delivers another period epic that dazzles, excites and ultimately stuns. A ferocious first half followed by a pretty good second, this is a solid theatrical experience. DON'T MISS IT on the big screens!Great efforts by @AlwaysRamCharan and @tarak9999 to dub in Tamil, it takes some time for the latter's accent to set in but it's good overall. Also, the 3D depth is really well done. Not a big fan of the format but it works here! Great efforts by @AlwaysRamCharan and @tarak9999 to dub in Tamil, it takes some time for the latter's accent to set in but it's good overall. Also, the 3D depth is really well done. Not a big fan of the format but it works here! The ability of @ssrajamouli to thread the film together through a single emotional core is always clap-worthy and it works again. Even through the songs and the fights, there's an element of the story flowing. @AlwaysRamCharan and @tarak9999 at their effing best! Interval: The BEST first half in recent times. Wow, @ssrajamouli delivers as promised, it's hard to keep your eyes off the screen as it is packed with astonishing visuals and stunning action sequences. Bloody brilliant so far! ROY: Okay first half with few good scenes...Bgm is good... Ntr fans ki poonakale first half.... Introduction and Interval scene ultimate paddai... san 2: #RRR #RRRMovie review 5/5 pride of indian cinema , cried at climax ntr and ram charan both did well 2nd half > first half . actions scenes . rrr > bahubali SURESH REDDY: #RRRMovie #RRR Pre interval no words to say Hatsoff to @ssrajamouli sir U always surprise us with new elevations U r king of emotions Kudos.. NTR Fans at Sangam Sarat Vizag ?#RRRMovie #RRR #ThokkukuntuPovaale pic.twitter.com/sNIgQKjwuA Cinema Pointer: At first I was against it but when I saw #RRR, #SSRajamouli has made perfect choice of casting #AliaBhatt in such an important role. Without her, #JrNTR would not have been arrested and film would not have been interesting. #RRRMovie Full of positive reviews ?Ram Charan and NTR?#RRR box office rampage ?#RRRinUSA #Rajamouli #NTRRRCelebrations #RamCharan #RRRMovieTickets pic.twitter.com/QQboGozzkz Rush : What you've seen of Nacho Nacho - is not even 5%. Song lo goosebumps ochai!! Iga Pre-interval sequence - no words. Unbelievable stuff happening on screen.. Mind is blowing. @AlwaysRamCharan & @tarak9999 Never seen before performance Waiting for benfit show darlings r u watching benfit show/fdfs ????#RRR #Guntur #ntr #RamCharan pic.twitter.com/PAEMV6osii",author not available,https://www.ibtimes.co.in/rrr-movie-review-heres-what-netizens-overseas-say-about-ss-rajamouli-film-846855
850,date not available,time not available,entertainment,south-cinema,RRR Pre-Release Business: How Much Has SS Rajamouli's Flick Collected Before Hitting Screens? Explained," Hold your breath, the much-hyped RRR, which is releasing on Friday, March 25, has done a gigantic pre-release business. With unprecedented hype around the movie, the distributors, despite the delay in the film's release, has shown excess interest in associating with SS Rajamouli's flick, which stars Junior NTR, Ram Charan and Alia Bhatt in the leads. How Much Has RRR Collected Before Its Release? The makers of the multilingual movie have earned an estimated amount of Rs 226.5 crore from the sale of theatrical rights from Andhra and Telangana states alone. RRR Pre Release Business (Break Up) The distribution rights of the Nizam region were sold for massive Rs 75 crore followed by Ceded (Rs 45 crore), Vizag (Rs 26.9 crore), Guntur (Rs 20.2 crore), East (Rs 17.9 crore), West (Rs 15.7 crore), Krishna (Rs 16.8 crore) and Nellore (Rs 9 crore). From the sale of RRR theatrical rights of Karnataka and Tamil Nadu, the makers have raked in Rs 42 crore each. The distribution rights of Kerala fetched Rs 12.5 crore for the producer. The theatrical rights of the rest of India have collected Rs 114 crore. The total pre-release business (only theatrical) made by SS Rajamouli's latest movie in the country stands at Rs 437 crore. Total Worldwide Pre Release Collection of RRR The overseas theatrical rights of RRR were sold for an estimated amount of Rs 75 crore, taking the pre-release business of the movie to Rs 512 crore. As per the industry insiders, the film has managed to get big offers from distributors due to the past success of SS Rajamouli, the creator of the Baahubali series, one of the biggest box-office hits in India. Further, the star power of NTR and Ram Charan made the distributors in Andhra, Telangana and the US pay big amounts for the rights. Meanwhile, the film is ready to set the box office on fire as it has garnered a fantastic response from the audience to advance booking of tickets. Also, the film will have its first premier show in the US in a few hours time. Note: These are estimated figures and IBTimes don't guarantee the authenticity of the business.",author not available,https://www.ibtimes.co.in/rrr-pre-release-business-how-much-has-ss-rajamoulis-flick-collected-before-hitting-screens-846851
851,date not available,time not available,entertainment,south-cinema,Simbu's Car Kills a Homeless Man in Accident; Driver Arrested [Video]," A car registered in the name of Tamil actor Silambarasan, popularly known as Simbu aka STR, killed a pavement dweller last week and Chennai cops have arrested the driver in connection with the case. All About The Accident The incident occurred on Friday, March 18 around 7 pm at Teyampet. Simbu's father T Rajender was inside the car. He immediately called an ambulance and sent his driver along with the victim to the hospital where the homeless man died. The Pondy Bazaar traffic cops had initially registered the case under the IPC Section 337 (causing hurt to a person by doing any act rashly and negligently) and 279 (rash driving or riding on a public way) of IPC and later they altered the case as a 304 (A) (death caused due to negligent driving), as per a report on The Times of India. Driver Selvam told the cops that he could not see the crawling named Munusamy on the ground as the vehicles coming in the opposite direction blocked his view. நடிகர் சிலம்பரசனின் தந்தையும், பிரபல இயக்குனருமான டி.ராஜேந்திரன் கார் மோதி தனியார் காவலாளி பலி. டி.ஆரின் ஓட்டுநர் செல்வம் கைது.@polimernews @ChennaiTraffic #TRajendhra #Simbu #CarAccident #cctv pic.twitter.com/WZ8AWzEpNp Munusamy was a homeless man who was doing menial jobs in and around the area for 15 years. Following an injury, he was unable to walk and crawling on the road when the car ran over him, last week. The cops have taken CCTV footage from nearby shops and houses to ensure that there was no foul play. T Rajender was taking his grandson to a hospital when the incident occurred. The clip of the accident had gone viral accusing Simbu of recklessly driving. However, the actor has given clarification that people were trying to spreading wrong information to tarnish his image. The driver was arrested the next day and sent to judicial custody.",author not available,https://www.ibtimes.co.in/simbus-car-kills-homeless-man-accident-driver-arrested-846837
852,2022-03-23,20:20:55,entertainment,south-cinema,Why is #BanRRRinkarnataka Trending," With just two days for the release of SS Rajamouli's RRR, #BanRRRinkarnataka is trending. Reason? Fans are unhappy with the number of screens alloted for the Kannada version. In Karnataka, the film will hit screens in Telugu, Tamil and Kannada. But the Kannada version is releasing only in a handfull of screens and netizens are unable to book the tickets. While Rajamouli's Baahubali too had the same fate. However, at the time he promised fans to release his next film in Kannada. But looks like he had trouble fulfilling it. Here are some reactions: Some users even criticised Shivanna for promoting the film. #BoycottRRRinKarnatakaNo respect for our hero @NimmaShivanna.We don't watch #RRRMoive in telegram also, it's not telugu state idu namma Karnataka,RESPECT MATTERS MORE THEN BUSINESSES pic.twitter.com/1DYZRvTdv3 Promise broken.... #BoycottRRRinKarnataka pic.twitter.com/NcrNUDnuwe #BoycottRRRinKarnataka @ssrajamouli this is great insult for kannadigas, this is the time to BAN RRR movies in Karnataka, we will welcome only if it is in Kannada, pic.twitter.com/onUvtHzGX5 #BoycottRRRinKarnataka Injustice to #Kannada version#Karnataka #RRR #RRRMovie pic.twitter.com/EncxtxFI3l Meanwhile the RRR team too addressed the issue, #BoycottRRRinKarnataka Injustice to #Kannada version#Karnataka #RRR #RRRMovie pic.twitter.com/EncxtxFI3l Slated for a March 25 release, the pre-independence era drama is a fictional story that revolves around the lives of two Indian revolutionaries, Alluri Sitarama Raju (Charan) and Komaram Bheem (Rama Rao), who fought against the British Raj and Nizam of Hyderabad respectively. The magnum opus which also stars Alia Bhatt and Ajay Devgn in key roles. Made with a whopping budget of 400 crore, RRR will hit the screens simultaneously in Telugu, Tamil, Hindi, Kannada and Malayalam. The film will also be dubbed in other international languages including Portuguese, Korean, Turkish, and Spanish. At Imperial Hotel Lawns, #Delhi… #RRRTakeOver #RRRMovie pic.twitter.com/k9aVwrSV7I Promotions for the film are in full swing, the team is currently in Karnataka and had already traveled to Hyderabad, Dubai, Baroda, Delhi, Jaipur, Amritsar, Kolkata, and Varanasi for various events. This is #RRRMovie week!Looking forward to new BO records with @BaahubaliMovie 2 records crashing across India and the world! Here's to @ssrajamouli @tarak9999 @AlwaysRamCharan @aliaa08 @ajaydevgn @ssk1122 @DVVMovies and the entire team setting a new milestone in Indian Cinema! pic.twitter.com/Rk745lNk67 Meanwhile, in an interview to ET Times, NTR opened up on his off screen relationship with Tam Charan. When asked whether his rapport with Ram is the same as RRR, he said, ""No, I won't say it's the same as onscreen, because it's quite better, actually much better offscreen. We both carry the same vision I think ,and he speaks less, so he is a keen observer. So if something goes missing out from my side, he tends to complete it which at last leads to our better chemistry on screen.""","
Ambili S                                            ",https://www.ibtimes.co.in/why-ban-rrr-in-karnataka-trending-rajamouli-film-release-hurdles-846829
853,date not available,time not available,entertainment,south-cinema,"Puneeth Rajkumar's James Being Forcefully Replaced in Theatres by Kashmir Files, Siddaramaiah Accuses"," Leader of Opposition in Karnataka Assembly Siddaramaiah has accused the BJP government of pressuring theatre owners to replace Puneeth Rajkumar's last-week release James with blockbuster Hindi movie The Kashmir Files. Siddhu Raises Issue in Assembly Siddaramaiah raised the issue in the Assembly the makers of James have spoken about the issue with him. ""BJP is forcing the theatre owners to replace James with The Kashmir Files. In Many places, the BJP legislatures have asked the exhibitors to screen the Hindi movie instead of the Kannada flick,"" he claimed. ""When The fans of Puneeth Rajkumar are eagerly waiting to watch James, replacing the movie with another movie is not acceptable. The people of BJP act like they are noble humans. We do not ask anybody to not watch movies and whoever likes the movies they will watch, but harassment should stop,"" the former Karnataka Chief Minister said. He also urged the state government to give tax exemption for James. On Monday evening, Kishore Pathikonda met Siddaramaiah at the Taj West End and explained the problem the Kannada movie was facing. He had requested the former CM to raise the issue. James Sets Box Office On Fire Meanwhile, James has done a record-breaking collection at the box office. Going by the claims made by the makers, it has minted over Rs 100 crore in a matter of three days to become the fastest-highest grossing flick. James is the final movie of Puneeth Rajkumar, who died by cardiac arrest last October. His untimely death shocked the entire film fraternity and watching the movie has become an emotional ride for the fans. On the other hand, there is also the possibility of James being reduced to a minimum number of screens as SS Rajamouli's multilingual movie RRR is ready to hit the screens worldwide on 24 March.",author not available,https://www.ibtimes.co.in/puneeth-rajkumars-james-being-forcefully-replaced-theatres-by-kashmir-files-siddaramaiah-accuses-846801
854,2022-03-22,15:28:15,entertainment,south-cinema,"Ajith, Shalini Are Setting Major Couple goals, Check Out Why"," Ajith prefers to keep his personal life under wraps. And for this reason whenever a picture or video from his off screen avatar emerges, it becomes massively viral. Ajith and wife Shalini are celebrating 23 years of happy marriage life. On this occasion, Shalini's sister Shamilee shared a cosy picture of the duo which is setting some major couple goals. In the pic, Ajith can be seen passionately kissing his wife at a party. A post shared by Shamlee (@shamlee_official) A couple of days back, Ajith picture with his wife and two kids were doing round on the internet. And since, personal image of the actor or his wife are a rare scene for fans, it has send social media into frenzy. #23YearsOfTogetherness #AjithShalini #AjithKumar #AK62 pic.twitter.com/DqGKP5JqNk On work front, Ajith is all set to team up with his Vallimai producer Boney Kapoor for AK61. Reportedly, a small pooja ceremony already took place in the city recently. The film, helmed by H Vinoth, will be an edge-of-the-seat bank heist thriller. And the inside scoop is that the Mankatha will once again don a negative character in this action flick. Aditi Rao Hydari, Tabu, Prakash Raj and Yogi Babu have been approached for important roles. If all goes well, the team is planning for a grand Deepavali release. Rumours are also rife that the team has shortlisted Vallamai as its title. However, an official announcement is expected soon. Ajith will be back with his infamous grey hair and beard look for this thriller. Boney Kapoor recently tweeted the first look image on his official handle and the caption reads, ""Prep mode on #AK61."" Well, we all know the popularity of Money Heist in India and of course, subjects based on bank robberies are a rare breed Kollywood, so the excitement is double.","
Ambili S                                            ",https://www.ibtimes.co.in/ajith-shalini-are-setting-major-couple-goals-check-out-why-846786
855,date not available,time not available,entertainment,south-cinema,RRR Movie First Review is Here," The countdown for the release of India's biggest movie RRR is on. The multilingual film, which stars Junior NTR and Ram Charan, is scheduled to release worldwide on March 25. Even as the hype around the movie is peaking across the nation, here comes the first review of the movie. People, who had the privilege to watch the film, has given a thumbs-up for RRR. A colorist who had worked in RRR has shared the first review of the movie on Twitter. ""Have seen the 3D version of @RRRMovie . That's amazing. Nice depth and beautiful visuals. Mr. @DOPSenthilKumar Statutory sweet warning to #nandamuri & #Megapower fans. You will remember yourself for only 10 mins. Then Ram-Bhim fell into you,"" Adding further, he wrote, ""It is difficult to narrate the climax of @RRRMovie film, and it is impossible to visualize what is said. But director @ssrajamouli achieved it. Salute director Mr.SSR ."" His tweets have now gone viral among the fans of Junior NTR and Ram Charan. Meanwhile, a self-proclaimed critic from overseas has hailed the movie on his social media pages. He wrote, ""#JrNTR is the Soul of #RRR. He Stole the Show all the way. #RamCharan is in Terrific Form. What a Deadly Combo in #RRR by #SSRajamouli. Aag Laga di Dono na . [sic]"" The early reviews have added to the hype around the film. RRR, which has Alia Bhatt in the female lead, a fictional story about two Indian revolutionaries, Alluri Sitarama Raju (Charan) and Komaram Bheem (Rama Rao), who fought against the British Raj and Nizam of Hyderabad respectively. The movie is made with the budget of Rs 550 crore.",author not available,https://www.ibtimes.co.in/rrr-movie-first-review-here-846772
856,date not available,time not available,entertainment,south-cinema,Kannada Actress Tejaswini Prakash Ties The Knot [Wedding Pics]," Popular Kannada TV actress Tejaswini Prakash tied the knot with her long-time boyfriend on Sunday, March 20. The wedding was held without media glare and it was only through her friends that the news of her marriage came to light. Tejaswini Prakash married Phani Varma Nadimpalli on Sunday evening in the presence of her family members, relatives and friends from the film industry. Actors Karthik Jayaram aka JK, Karunya Ram, Ashita Chandrappa and Veena Rao among the celebrities who attended the wedding. The bride wore a traditional silk saree while the groom sported traditional shirt and dhoti for the marriage. Her friends including Karunya Ram have been sharing pictures of her wedding ceremony on social media sites. After her wedding photos surfaced online, wishes have been pouring in for the newly-married couple. A post shared by Karunya (@ikarunya) Tejaswini Prakash is a familiar name among the Kannada TV and cine-goers in Sandalwood. She started her film career with Masanada Makkalu in 2007. Since then, she has worked in over 20 movies and many TV serials. A post shared by Karunya (@ikarunya) Darshan's Gaja, Dr Vishnuvardhan's Mathad Mathad Mallige, Prem's Preethi Eke Bhumi Melide and Ganesh's Aramane are some of her notable Kannada movies in which she played supporting roles. She was also seen in Kiccha Sudeep-hosted Bigg Boss Kannada fifth season of Bigg Boss Kannada. A post shared by Jahnavi Ambekal (@janualways) Currently, she is part of Colors Kannada's Nan Arasi Radhe where she has done a negative role.",author not available,https://www.ibtimes.co.in/kannada-actress-tejaswini-prakash-ties-knot-wedding-pics-846766
857,2022-03-21,11:56:01,entertainment,south-cinema,"Dhanush Friendzoned Aishwarya Rajinikath, Netizens React"," After a 18-long years of marriage life, Dhanush and Aishwarya Rajinikanth announced their separation. The couple has two sons — Yatra and Linga. Rumour mills churn out stories of Dhanush's workaholic lifestyle as the reason for their separation. There are reports that the Asuran actor uses his work as reason to get away from his failing relationship. However, both Dhanush and Aishwarya stands firm on coparenting their children together. Quoting a couple's friend, India Today wrote, ""For anyone who knows Dhanush, he's an extremely private person. Even with his close set of friends, there is not much that he shares. You can't tell what's going on in his mind. Whenever he's had tension with Aishwaryaa, or anything that has been a cause of friction between the two, he has gone and signed a new film. It almost felt like he was using his work to get away from his failing relationship and it was evident that it was taking a huge toll on them both."" ????? pic.twitter.com/hAPu2aPp4n Meanwhile, both of them have already resumed their work schedules irrespective of the person life turbulence. Aishwarya recently released her music video title Payani in Tamil, Telugu, Malayalam and Hindi. Dhanush too tweeted the album and wished her good luck. However what caught the attention of netizens are words he chose to use. Congrats my friend @ash_r_dhanush on your music video #payani https://t.co/G8HHRKPzfr God bless How tweet reads, ""Congrats my friend @ash_r_dhanush on your music video #payani https://youtu.be/8R6lIeuYDFw God bless."" Well, from the tweet it looks like Dhanush has laready friendzone Aishwarya but not all are happy with it. Check out the reactions from the tweetaratis: https://t.co/7eGvOrRIcT  pic.twitter.com/MOPErghl0c Friend ah ?? pic.twitter.com/eZToSiobsW friend ha oh ithan ipo puthu trend ha?? Yedhu friendsa ???But reality: pic.twitter.com/EOxCnb2lc5 But not all are on the same side of the coin. Some users also appreciated the couple for their mature separation. While many celebrity divorces turns out to be nasty, this power couple choose to discuss everything in detail before the announcement. Aishwaryaa Mam still keeps her name as Aishwaryaa.R. Dhanush & both of them being matured post divorce. Sad to see some cringing here bout how they shud live their life. They have moved on, u guys should too! #Dhanush #AishwaryaaRajinikanth #liveandletlive pic.twitter.com/5hYKRDcclC In which world r u living? Aishwarya hasn't changed her last name b'coz she is not legally seperated from Dhanush. From where did u get the news that they are divorced? They are only seperated as of now & there is no confirmation whether they have filed for divorce.","
Ambili S                                            ",https://www.ibtimes.co.in/dhanush-friendzoned-aishwarya-rajinikath-netizens-react-846743
858,2022-03-21,10:46:43,entertainment,south-cinema,"Vetrimaaran-Suriya's Vaadivaasal shooting begins, a classic tale of power play"," One of Kollywood's most awaited flicks Vaadivasal is all set to go on floors soon. Suriya and director Vetrimaaran took part in a test shoot at Eastcoast Road in Chennai on Sunday. The film is a big-screen adaptation of CS Chellappa's novel of the same name. Here we bring you some inside scoops from the novel: Though jallikattu is an integral part of the Tamil culture, this novel is the first full-fledged work on the sport in Tamil literature. The story revolves around a son who wants to tame a bull that took his father's life. Suriya will play the role of Picchi while Ameer is likely to play his brother Marudan. Can't Wait! ? #Vadivaasal @Suriya_offl Anna❤@VetriMaaran Sir Seigai?? pic.twitter.com/eu67B0b5Tn In an article written on The Wire, author CS Chellapa writes, ""Vaadivaasal is a classic story of power play in the Tamil Nadu countryside, a tale in which the feudal social relations that underpin the local economy and 'tame' the subaltern castes figure implicitly even as the narrative is driven by the latter's attempts to compete with each other and with animals in the ritual taming of bulls."" The gripping story on bull taming is known for its edge-of-the-seat action scenes. It also beautifully captures the daily village life of Tamil Nadu which also includes feudalism, caste hierarchies, masculinity and patriarchy. The book is also translated and published in English as Arena. The article further says ""In Chellappa's telling, the Arena produces uncertain and even fatal outcomes for its human participants but not for the bulls –though the fate that awaits them after can be unpredictable."" It also publishes an extract from the bull-taming scene of Picchi. Vadivaasal test shoot ???#Vadivaasal #Vetrimaaran @Suriya_offl #Suriya #Suriya41 pic.twitter.com/69gXnOX09J ""Anyone looking to understand the place of jallikattu in the Tamil imagination – and the passion that the ban on the sport has aroused across the state – can do no better than to read Vaadivaasal,"" the article adds. There are reports that the OTT rights have been sold for a whopping 50 crores and the team is also considering a direct OTT release. The film will be a Pongal 2023 release.","
Ambili S                                            ",https://www.ibtimes.co.in/vetrimaaran-suriyas-vaadivaasal-shooting-begins-classic-tale-power-play-846741
859,date not available,time not available,entertainment,south-cinema,"Will RRR Have Answers to Ongoing Religious, Ideological Turmoil in India? Jr NTR Silences Journo With Brilliant Response"," The makers of RRR have been promoting their movie in many parts of the country and meeting lots of journalists. So far, they have carried out their promotions without any controversies. The team has smartly avoided tricky situations and managed to carry out the campaign in a positive way. In fact, the team has avoided talking about the ticket price issue in Andhra and focused on trying to get maximum media coverage by talking more and more about RRR. Tricky Question Well, the makers almost faced an unexpected situation in Bengaluru on Saturday when a journalist asked the team whether RRR has answers to the ongoing religious issues and ideological turmoil in India. It is a complicated question as the response might create an unnecessary controversy. However, the response by Junior NTR silenced the journalist. How to Respond to a Political Question and Turn the Tables 101. If the sole focus is on becoming better Entertainers, Indian Film Industry would have been at-least 10 times Bigger already. pic.twitter.com/5Vp7l5eMd6 What exactly journalist asked? ""Is there an answer in RRR to the ongoing religious and ideological turmoil in the country?"" Junior NTR: I prefer not answering this question. Even if I answer that as you said the answer will be going to be highlighted than RRR. I will only talk about RRR, a film which can be watched with your family.  The audience will go through emotional turmoil. As my director Rajamouli promised, you will have fun, you will have nail-biting situations, you will want to kick your seats that you are sitting on, you want to tear the shirts that you are sitting on, you want to tear the screens, you will go through lots of emotions and RRR is a wholesome entertainer. The answer by Junior NTR ended the issue without putting the film in trouble. ",author not available,https://www.ibtimes.co.in/will-rrr-have-answers-ongoing-religious-ideological-turmoil-india-jr-ntr-silences-journo-846738
860,2022-03-20,19:22:26,entertainment,south-cinema,Six Rajamouli films to binge watch before RRR release [see list]," Director SS Rajamouli has become a national brand post the massive success of the Baahubali series. From Bollywood to Kollywood, it is now every actor's dream to star in a Rajamouli project. Often considered as the king of commercial cinema, the director has the nuances to give the right dosage of action, comedy, romance and sentiment. His movies are usually a complete package of entertainment. Post his magnanimous Baahubali, all eyes were on his next project. With the director roping in superstars, Ram Charan and NTR on screens, expectations are already sky-high. With just days away from the release, here we bring you a list of six binge-watch Rajamouli films. Eega A lover boy is reincarnated as a housefly to avenge his death and protect his girlfriend. Well, that may sound funny on paper but the film was a landmark in Indian cinema. Breaking away from the hero-centric formula, Eega was a visual marvel on screen. Though a sequel is on cards for a long time, it might take a little more time. Post RRR, the director is teaming up with Mahesh Babu for an action drama. Magadheera We can easily say this epic love story was the base for Baahubali. This fantasy drama too dealt with the story of reincarnation. A bike stuntman recollects events from his past life as a warrior and decides to pursue his love. Meanwhile, the villain from his past life reappears again. The movie marked the first onscreen collaboration of Ram Charan and SS Rajamouli. Magadheera was also the most expensive South Indian film made at the time of its release. Sye The film is centred around Rugby and to date, this is the only film to have Rugby as its main theme. A college sports drama with a high-intensity action sequence. Maryada Ramana This comedy-drama has been remade in Hindi, Tamil, Malayalam and Bengali. After the massive success of Magadheera, Rajamouli surprised everyone by announcing comedian Sunil as the protagonist for his next project. With a solid script, the right comedy timings and an extraordinary technical team, he made it a massive success. Chatrapathi The film marked the onscreen collaboration of Rajamouli and Prabhas. Chatrapathi gave Prabhas the larger than life image. Prabhas played the role of a vagabond turned gangster to perfection and was a phenomenal success at the box office. Simhadri And finally, we have the onscreen potboiler that laid a strong foundation for Tarak aka NTR Jr in Tollywood. The film smashed all previous box office records in Telugu cinema and is often known as the perfect Telugu commercial entertainer. So until the release of RRR on March 25, fans can binge-watch these flick to keep the pace up.","
Ambili S                                            ",https://www.ibtimes.co.in/six-rajamouli-films-binge-watch-before-rrr-release-see-list-846736
