,Date,Time,Category,Sub-Category,Headline,Entire_News,Author,News_Link
410,"February 04, 2022",14:42 IST,entertainment,reviews,‘The Ice Age Adventures of Buck Wild’ movie review: Hit franchise bogged down by lack of creativity,"  Only Simon Pegg returns as Buck Wild in
The Ice Age Adventures of Buck Wild . Everyone else, from Sean Kenin Elias-Reyes replacing Ray Romano as Manny the mammoth, Jake Green for John Leguizamo as Sid the sloth, and Skyler Stone for Denis Leary as sabretooth Diego, to Dominique Jennings for Queen Latifah as Ellie, and Vincent Tong and Aaron Harris for Seann William Scott and Josh Peck as possum brothers Crash and Eddie, are newcomers to the franchise.
 The Ice Age Adventures of Buck Wild Crash and Eddie decide the time has come to strike out and they head off to the Lost World where one-eyed weasel and dino hunter Buck Wild is butting heads with Orson (Utkarsh Ambudkar), a brainy protoceratops who wants to rule the Lost World as revenge for being ill-treated. A zorilla (a kind of skunk) named Zee (Justina Machado), a member of Buck’s superhero team, comes to help out. All come out hunky-dory with life lessons thrown in for good measure. Also Read | Get ‘First Day First Show’, our weekly newsletter from the world of cinema, in your inbox .
You can subscribe for free here The Ice Age Adventures of Buck Wild (that article is placed strangely) is middling fare. The pop-culture jokes and the one-liners are all present and correct. The animation is nothing to write home about; neither awful nor awesome. At 82 minutes, it provides a rather painless antidote to the lack of creativity.
 The Ice Age Adventures of Buck Wild is presently streaming on Disney+Hotstar", Mini Anthikad Chibber,https://www.thehindu.com/entertainment/movies/the-ice-age-adventures-of-buck-wild-movie-review-hit-franchise-bogged-down-by-lack-of-creativity/article38376011.ece
411,"February 04, 2022",14:00 IST,entertainment,reviews,‘Looop Lapeta’ movie review: A run-down adaptation," Looop Lapeta is yet another example of the growing tribe of young filmmakers who like to bring a foreign film home. To make up for the lack of originality, they try to retrofit an indigenous emotion, but the impact of the art design and colour scheme or simply the styling of the original is so overwhelming that the cut-copy-paste job shows. The easy way to bypass the
ifs and buts is to set the film in Goa, the exotic destination to sell a foreign product to the urban Hindi audience. If it is experimental, it has to be in Goa.
 Also Read | Get ‘First Day First Show’, our weekly newsletter from the world of cinema, in your inbox .
You can subscribe for free here  Here director Aakash Bhatia fuels Tom Tykwer’s
Run Lola Run  with the mythical Satyavan and Savitri episode
 and expects it to drive into the
desi conscience.
 The problem is he over-explains the idea, diluting some of the fun of the concept. Perhaps, he underestimates the pace of millennials. So much so that towards the end, a song plays in the background that says it is about the circle of life; the loop as the title suggests. Anyway, the savvy Savitri becomes Savi here and Satyavan is simply Satya. At a time when the Hindi film heroine is breaking every glass ceiling, it is time to retell Savitri’s tale who brought her love from the clutches of death. Here Savitri becomes Savi (Tapsee Pannu) who attempts the impossible for her gambler man, simply named Satya (Tahir Raj Bhasin).  With moody lighting, arresting colour schemes, and pulsating background score, the film begins as an interesting battle between luck and determination, chance and
karma , but as the storytelling gets increasingly self-aware and the main protagonists even more so, the ‘accidents of fate’ lose their charm.
 Recurrence is the inherent limitation of the idea, and also the challenge for the filmmaker to keep you invested in a loop. When the whole exercise begins to look pretentious, one starts looking at the green walls of the washroom, and the pink colour scheme of the worn-off bedroom. We know it is the official adaptation of the German film, we understand that we are following Savi who is running in her sub-conscience, but somehow it doesn’t pass the intrinsic logic of the film and the running part feels gratuitous after a point. Perhaps, the makers wanted to make use of Tapsee’s physique that she built for the sports films that she has been doing. Tapsee gets into the spirit of Savi but, once again, she is a little too earnest. As a result, the emotions remain adsorbed on the surface. Shreya Dhanwanthary shows how to do it in a cameo. Tahir gets the laidback attitude right but with three outings in less than a month, the actor is a little overexposed. The immensely-likable Dibeyendu Bhattacharya — as the crime lord — tries hard to chew the dialogues to generate some interest, but it doesn’t work. Every time he says, “You know what I mean,” one wishes to respond: “We know, dude... now move on.” Looop Lapeta is currently streaming on Netflix",Anuj Kumar,https://www.thehindu.com/entertainment/movies/looop-lapeta-movie-review-a-run-down-adaptation/article38375832.ece
412,"February 02, 2022",17:07 IST,entertainment,reviews,‘All of Us Are Dead’ review: Netflix’s new K-drama reinvents old school zombie genre,"  What would happen if your school was attacked by zombies? Netflix’s latest hit K-drama,
All of Us Are Dead , attempts to give us a solid answer to this question, as Hyosan High School turns into a fast-sinking ship when a science experiment gone terribly wrong results in a virus-induced zombie outbreak.
 Also Read | Get ‘First Day First Show’, our weekly newsletter from the world of cinema, in your inbox .
You can subscribe for free here  For a few years now, South Korean entertainment has been pushing the narrative boundaries of the zombie genre. They have deftly used it as a vehicle to explore not just present-day political and social issues (
#Alive,  2020), but have also inserted the undead in their period dramas (
Kingdom,  2019).
  However, what makes
All of Us Are Dead  stand out amidst this growing list of K-Zombie content are the central protagonists in the series. The motley crew of survivors are not your gun-slinging, machete-wielding, adept zombie-killing protagonists, these are teenagers who quite literally have to grab the object nearest to them and hastily fashion a weapon out of it.
 This is also where the show finds its sparingly lighter moments. Friends dole out advice on dealing with high school crushes as bloody zombies snarl in the background (!) But beyond these interactions, the series takes a massive departure from the traditional route of keeping a zombie apocalypse setting somewhat comically chaotic. Instead, directors Lee JQ and Kim Nam-su choose not to shy away from tackling the emotional weight of death and mayhem. The best example of this is seen when the show deals with the zombification or “turning” of humans. A shot usually reserved to fulfil the horror quota is turned on its head to play out poignantly heartbreaking scenes. In place of a hastened transformation, we get a drawn-out process, in which the horror stems from the now-undead zombie reconciling with the loss of their humanity, often right in front of their classmates.  All of Us Are Dead The directors do not whiplash the audience back into zombie-infested reality; instead we sit with the students in numbing grief as they lose their friends, classmates and teachers, over and over again. The heavy storyline doesn’t feel misplaced, as writer Chun Sung-il richly fleshes out these teen characters to carry forward the complex tale. Nam On-jo (Park Ji-hu) serves as a narrative protagonist who bands together with her childhood friend Lee Cheong-san (Yoon Chan-young), her crush Lee Su-hyeok (Park Solomon), and the aloof overachieving class President Choi Nam-ra (Cho Yi-hyun) among other classmates to fight zombies and school bullies alike.  Director Lee JQ’s choice to cast actors “unfamiliar to the audience” pays off masterfully.  The makers also ensure that the layered storytelling does not come at the cost of high-adrenaline action scenes, jump scares and well-executed VFX gore. Mirroring the title sequence, the directors slowly descend the audience into a zombie-filled reality, and the series conveys the same visually. What starts off as a brightly-lit, vividly colourful school, eventually transforms into a nauseatingly dull place with the colour saturation dialed back, as the virus spreads. When required, the filmmakers also immerse us into the zombie experience. The cinematography during the zombie-human confrontation scenes moves fast, never quite fixating on a single character, which makes for quite unsettling viewing. It is havoc heightened for the students, as well as the audience watching, as we learn along with them, who survived and who didn’t.  Another unconventional directorial choice comes in the form of how the show is paced out. With 12 episodes, each almost an hour long, the story stretches out the events of each day over multiple episodes. The material to fill this time comes from the pockets of survivors it creates throughout the city.  Though the storyline follows a core group of students trapped in high school, we are also given glimpses of a politician scrambling to escape her office; a social media influencer trying to farm the crisis for viral content; and two police officers, mismatched in their levels of courage, racing to retrieve the antidote. These different dynamics are crafted for the series to also address multiple systemic issues. With the origin of the zombie virus itself rooted in a history of bullying, the school becomes ground zero for the show to explore social class hierarchies.  Additionally, for the senior students of Hyosan High, the zombie apocalypse does not even figure as a priority stressor. With the university entrance exams looming over, Park Mi-jin, a student, laments, “It’s impossible for me to get into college even if I live,” while practicing her zombie killing techniques.  The dynamic between how the State handles this crisis and its effect on students also serves as a microcosm for how authorities react to apocalyptic situations. Unfortunately, this is also where the plot wavers a bit. The series often attempts to pack in too much, as it stretches two separate storylines involving teenage pregnancy and sexual assault across multiple episodes. Not enough time is spent on either narrative to create meaningful conclusions or provide these characters with a kinder, more humane ending. Ultimately, in a genre teeming with Hollywood’s undying need to provide the perfect post-apocalyptic male-hero zombie killer tale, South Korea has bravely put forth a story of survival. Oscillating between the alive and the undead, the show makes an impact by centering the fact that endurance doesn’t always mean strength, sometimes it is born out of repeated acts of kindness.  All of Us Are Dead is currently streaming on Netflix 
 
",Pallavi Keswani,https://www.thehindu.com/entertainment/movies/all-of-us-are-dead-review-netflixs-new-k-drama-reinvents-old-school-zombie-genre/article38364762.ece
413,"February 02, 2022",16:24 IST,entertainment,reviews,‘Shane’ documentary review: An intimate portrayal of the man they call ‘Hollywood’,"  In the new documentary film
Shane , there are instances where people known to Shane Warne try to downplay his image or his remarkable talents as a cricketer. Friend and British pop superstar Ed Sheeran calls him, “an everyday bloke who happens to be good at bowling”. Warne’s daughter Brooke affectionately terms him a “dorkey, blokey dad”. And the man himself downplays his “ball of the century” by calling it “a fluke, because I never bowled it again!” (more on that later).
 Also Read | Get ‘First Day First Show’, our weekly newsletter from the world of cinema, in your inbox .
You can subscribe for free here Let’s not kid ourselves. Shane Warne remains anything but a humble bloke. The Australian spin-bowling legend has always been larger than life, on and off the field. He has long been credited with making spin bowling, especially leg-spin bowling, fashionable again from the 1990s following a golden era of fast bowling in the previous decade. 15 years after his international retirement, little has changed. You can still hear the ball “whirr” as he tosses it up for the camera and mesmerises you with his variations and subtle tricks. As a commentator and expert analyst, his forceful views prove to be either pinpoint-accurate or downright flippant, lacking in any basis. That’s Warne for you. Over the course of 90 minutes of film, Warne describes his no-holds-barred brand of aggression and intimidation which he acknowledges may be joyous for some, unpalatable for many. Team-mates and commentators say that Warne was a gamechanger in the way he brought a fast bowler’s brand of aggression into spin bowling. “He had the ability to make the batsman always second guess himself,” says former England captain Andrew Strauss, also Warne’s 700th Test victim. “You were playing the man, and not the ball,” summed up commentator Mark Nicholas. Shane One of the interesting anecdotes from his childhood was how a freak leg injury forced him to use his hands more, which helped develop strong wrists to spin the ball. Like many suburban Australian kids, “footy” (Australian Rules Football) was his first love. But his AFL dreams went up in smoke when he was dropped by St. Kilda Football Club. He admitted he “wasn’t good enough” for the big league and he certainly didn’t fancy delivering beds and pizzas for too long. Footy’s loss was cricket’s gain. The fear of rejection was to shape Warne’s future. After a horrible Test match debut against India, Warne was dropped. Fearing history was repeating itself, he sought help from former Australian spinner Terry Jenner. Warne showed up at Jenner’s estate, music blaring from the stereo, and the latter took one look at the chubby youngster from Melbourne with shoulder-length blonde hair, and said bluntly he had to get fit quickly. Only a year later, the world took notice of Warne when he bowled that “ball of the century” that bamboozled Mike Gatting at Old Trafford in 1993. The film thankfully gives generous airtime to this delivery, described from all angles by players and commentators who witnessed that historic moment. Gatting, in the film, almost feels proud that the flamboyant leg-spinner went on to make history, while inadvertently playing his part in it. For an authorised biography of a celebrity sportsman, the film mentions his various indiscretions and controversies, though it’s a mixed bag. Warne describes in detail his bizarre meeting with Saleem Malik in his hotel room where the Pakistan captain offered him $200,000 to bowl poorly and throw away the 1994 Karachi Test, which he rejected. However, the episode of Warne and Mark Waugh accepting money from an Indian bookie to provide information — and the Australian cricket board’s messy cover-up— is merely glossed over. The most poignant moments in the film are the reflections on his personality and character. His ex-wife Simone Callahan opens up about the pain she and her kids went through when British tabloids laid bare his infidelity just before the 2005 Ashes tour began. She returned to Australia with the kids, and the eldest Brooke chokes when she recollects that period. A melancholic and unusually reclusive Warne felt the rug being pulled under his feet, admitting to raiding the mini-bar in his hotel every night. Crude chants from the Barmy Army England supporters didn’t wreck his game though; he still took 40 wickets that series. The other noteworthy episode is a dining room conversation with his parents and brother recalling the 2003 doping controversy just before the World Cup. Warne’s mum innocently gave him a pill to lose weight, to look “slim as a chick”, which he took unknowingly. It turned out to be a banned diuretic that led to a year-long ban. With the past long behind them, Warne clarifies that he never blamed his mum for it. It was the same kind of stupidity that landed him in the match-fixing scandal in the first place. Warne humbly acknowledges he overstepped the line several times, and “paid the price for it and rightfully so”, dating back to his teens when he was sent home from the academy in Darwin for “mooning” (indecent exposure). Warne’s nickname “Hollywood” seemed to stick through his life. Though nowhere in the film does he explain why he happens to be a repeat offender. The film has some other significant omissions too. The rivalry with Sachin Tendulkar and the nightmares the batsman caused him in the late 90s barely gets a mention. Tendulkar’s presence in the film however brings out a fun incident, when Warne had his mouth on fire after one bite of spicy chicken at Tendulkar’s Mumbai home! The film also highlights Warne’s celebrated Test achievements and comebacks from surgeries and bans, but makes only sporadic mentions of his one-day career. Warne’s repeated transgressions cost him a full-time Australian captaincy, but we never get to hear his views or regrets on missing out on the top job. Meanwhile, Warne’s cricketing acumen and leadership saw merit when he led the unfancied Rajasthan Royals to the IPL title in 2008. That season is truly worth a film on its own. Shane is currently streaming in India on BookMyShow Stream 
 
",Kanishkaa Balachandran,https://www.thehindu.com/entertainment/movies/shane-documentary-review-an-intimate-portrayal-of-the-man-they-call-hollywood/article38364601.ece
414,"February 02, 2022",15:57 IST,entertainment,reviews,‘Reacher’ Season 1 review: Alan Ritchson-led show has the legs for a long haul,"  All who were deeply unhappy with Tom Cruise as Jack Reacher in the two movies based on Lee Child’s bestsellers, can breathe easy as the real deal is here.
Reacher , based on the Child’s first novel,
Killing Floor (1997), detailing the adventures of a nomadic ex-MP, has got everything right from the explosive action to the many twists and turns, including a vital clue based on a punctuation mark.
 Also Read | Get ‘First Day First Show’, our weekly newsletter from the world of cinema, in your inbox .
You can subscribe for free here Best of all in Alan Ritchson, there is the perfect Rambo-Rimbaud combination that Jack Reacher signifies... if a little too gym-toned. In an interview with this writer, Child had spoken of the discussions about when to set the show: in the 90s when the book was written, or in the present. The makers finally opted for a timeless look where smartphones and social media are a fact of life, but not the driving force of the show. That has proved a smart decision with Reacher being comfortable around cell phones but not chained to it. So he does not come across as some kind of weird luddite, but rather as someone coolly quirky counting his folding toothbrush, wad of cash and passport as his only possessions. Even the central mystery works like a charm. Reacher A perfect hero—he even punches out a bad man ill-treating a dog (yay), Reacher gets off a bus at Margrave, Georgia, when he remembers his brother Joe telling him about a Blues musician, Blind Blake, who had died there. Reacher is immediately hauled off to jail for murder and when Reacher realises the sleepy town of Margrave is covering a gigantic conspiracy, he gets to work with his wits and fists to clear it all up. While some people including chief of detectives, Finlay (Malcolm Goodwin) and Roscoe (Willa Fitzgerald) believe in his innocence, there are others like Mayor Teale (Bruce McGill) and Kliner Sr (Currie Graham), who seems to have bought the town with all his donations, and his horrible son KJ, (Chris Webster), who do not.  Frances Neagley (Maria Sten), who worked with Reacher in the Army, she was Master Sergeant, now works in the private sector and provides Reacher with crucial information—yes, she does not appear in
Killing Floor , but it makes sense to introduce the series regulars in the first season. Fitzgerald and Sten make for ideal Reacher women—smart, strong and resourceful.
 We also learn of Reacher’s growing up years in bases around the world, and where he learnt to fight dirty, and also that he can eat any amount of junk without getting a heart attack thanks to genetics. He finally gets to eat the peach pie...  Jack Reacher fans, who have followed the ex-military policeman’s adventures over 26 novels will be pleased at the care taken over creating the character. From his need to wander away from the campfire and his theory of aliases, to his habit of binning his clothes rather than do laundry, (that T-shirt was fun and he even wears a suit!) it is all there. That is not to say there is not enough in the show to attract newbies.
Reacher , like the books, is brutally efficient, with an interesting central mystery and character. It definitely has the legs for a long haul.
 Reacher streams on Amazon Prime Video from February 4 
 
", Mini Anthikad Chibber,https://www.thehindu.com/entertainment/movies/reacher-season-1-review-alan-ritchson-led-show-has-the-legs-for-a-long-haul/article38364500.ece
415,"January 28, 2022",16:39 IST,entertainment,reviews,‘Good Luck Sakhi’ movie review: Needed a lot more gravitas,"  Had
Good Luck Sakhi  been a short story in a book, it could have been a young adult fiction that harks back to simpler times, narrating the story of a young woman from a village who dusted off her bad luck tag. As a film, it unravels like a throwback to less complicated narratives of the Hindi cinema of the 1970s. Kukunoor had stated that he wrote the story trying to keep the vibe of Hrishikesh Mukherji. The first hour pretty much exists in such a zone, despite the story being set in a fictitious Rayalaseema village where a Telangana origin Sakhi (Keerthy Suresh) takes centre stage.
 Also Read | Get ‘First Day First Show’, our weekly newsletter from the world of cinema, in your inbox .
You can subscribe for free here  It is tough to watch the opening portions without giving in to a big smile. A
baraat  is on the way to Sakhi’s house and a bunch of kids think it is fun to welcome the groom with crackers. Taken aback, the horse goes rogue and leaves the groom with a broken limb. Apparently, he is not the first groom to have suffered as a result of Sakhi’s bad luck. Nobody thinks the firecrackers are a problem! It all unfolds like a Hollywood musical, with Devi Sri Prasad setting the mood with the delightful
 ‘Adigo vastundi bad luck Sakhi…’
Good Luck Sakhi The milieu is charming. Chirantan Das’s cinematography captures the earthiness and the pop of colours. Sakhi is unmindful of her unlucky tag and asserts that she will rewrite her doomed fate. The portions where she meets her childhood friend ‘goli’ Raju aka Ramarao (Aadhi Pinisetty), now a theatre actor, are fun to watch, accentuated with the game of marbles and the village candy seller. The arrival of a former Colonel (Jagapathi Babu) who wants to mentor shooting enthusiasts in the village changes the course of things. These portions are also set in a familiar zone, with humour pervading the narrative until the Colonel finds Sakhi and Suri (Rahul Ramakrishna) to be worthy of mentoring. The unspoken romance between Ramarao and Sakhi, the vicious nature of Suri and the growing confidence of Sakhi, coupled with her admiration and fondness for her guru are the various aspects the story deals with. Keerthy Suresh plays Sakhi with an innocent charm and Jagapathi Babu and Aadhi Pinisetty are adequate in their parts. There are a few good touches. For instance, the scene in which Sakhi speaks up in a panchayat and lets people know what she wants. Elsewhere, she shows that she is capable of defending herself when harassed. But all this does not feel enough as the story progresses. Nothing feels insurmountable in Sakhi’s journey — neither the conflicts that arise due to matters of the heart nor the troublemaker who surreptitiously tries to derail her. The story needed gravitas. It is one thing to show how Sakhi’s razor-sharp focus that helped her in marbles in childhood also coming in handy for shooting. But we never get the feeling that Sakhi truly yearns to be a sportsperson. What does winning mean to her, beyond getting rid of her bad luck tag? We never know. Above all, what made the Colonel open a shooting range in the village even before he knew there would be takers for it?  If the story had more depth, it could have been another
Iqbal  —
 an underdog story of small town aspirations and triumph against all odds. But it falls way short. Kukunoor’s Telugu debut film could have been so much more.
", Sangeetha Devi Dundoo,https://www.thehindu.com/entertainment/reviews/good-luck-sakhi-movie-review-needed-a-lot-more-gravitas/article38338674.ece
416,"January 28, 2022",14:42 IST,entertainment,reviews,‘Scream’ movie review: 2022 version is a fun exercise in horror,"  Woodsboro and Ghostface are back in action. Starting like the movie that started it all, 1996’s
Scream , with a girl alone at home, and a slasher-film-obsessed killer on the phone, the movie trips along smoothly on its meta wheels.
 Also Read | Get ‘First Day First Show’, our weekly newsletter from the world of cinema, in your inbox .
You can subscribe for free here  A character talks of the need for the return of legacy characters in “re-quels”, naming
Jurassic Park, The Terminator, Halloween, Ghostbusters and
Star Wars . Didn’t we cheer Linda Hamilton’s Sarah Connor’s (Linda Hamilton) return in
Terminator: Dark Fate or Princess Leia (Carrie Fisher) in
Star Wars: The Force Awakens , and Laurie Strode (Jamie Lee Curtis) in
Halloween (2018)? So too will we cheer the return of Sidney (Neve Campbell), Gale (Courteney Cox) and Dewey (David Arquette). And do not try too hard to stifle the
Scary Movie giggles.
 Scream  Tara (Jenna Ortega) is home alone texting her friend Amber (Mikey Madison) when the landline rings. When she picks up, she hears a man (Roger L. Jackson reprising Ghostface’s voice as he did in the other four movies) quizzing her about horror movies. He dismisses her choice of
The Babadook and asks her instead about a slasher franchise. Tara narrowly misses being killed (a first for the franchise) and later discusses the attack with her friends who try to figure out the killer going by slasher film rules.
 Tara’s estranged sister, Sam (Melissa Barrera), and her boyfriend, Richie (Jack Quaid) visit Tara to try and figure out what is going on. Suspects are eliminated as the bodies pile up right up to the climax in the same house where the original murders happened 25 years ago.  While not really scary or gory,
Scream is a fun exercise in horror; yes, it sounds like an oxymoron, but there is such a thing as a comfort watch in slasher films. While horror as social commentary is all very well and lofty, sometimes you just want to watch people getting sliced and diced as they stupidly run screaming into creepy basements. The film is dedicated to Wes Craven, who directed the first four films. The
 A Nightmare on Elm Street legend, who passed away in 2015, will be well pleased with this effort.
 Scream is currently running in theatres", Mini Anthikad Chibber,https://www.thehindu.com/entertainment/movies/scream-movie-review-2022-version-is-a-fun-exercise-in-horror/article38338499.ece
417,"April 08, 2022",20:18 IST,news,national,KAT stays general transfers of higher secondary school teachers," The Kerala Administrative Tribunal (KAT) on Friday stayed the general transfers of higher secondary school teachers in the State.  The Principal Bench of the tribunal led by chairman C.K. Abdul Rehim issued an interim order on the basis of a plea by six English higher secondary school teachers who faulted the transfer proceedings by the General Education department this year.  The petitioners, all of them from Thiruvananthapuram and had applied for transfers to their home station, approached the KAT citing the transfers violated the prescribed norms since they had been finalised without inviting applications from those eligible.  Instead, the department had considered the applications received the previous year. The criteria that had been fixed a year ago was also taken into consideration while preparing the provisional transfer list published on February 15, they claimed.  Last year, the department had invited applications for transfers from those teachers who had completed three years in a station. Its circular had stated that the posts of teachers who had completed five years of service in their home station will be among those that would be treated as open vacancies for transfer. However, the transfers could not be effected for various reasons, including the spread of COVID-19.  The petitioners, who were represented by advocate Fathahudeen M., contended that more teachers would have been eligible to apply had the department invited fresh applications this year. Likewise, more vacancies would have opened up. They also faulted the transfer proceedings to the 34 vacancies that were reported in the capital district. While only four vacancies were reserved for home station transfers, as many as 26 were proposed for priority categories such as compassionate, preferential and retirement transfers.  They claimed the ‘arbitrary’ move would defeat the objective of general transfers to accommodate eligible employees in their home station.  The government informed that the transfer proceedings, which is estimated to involve roughly 5,000 teachers, would be kept on hold until further instructions were issued by the KAT when the case is considered on April 13.",author not available,https://www.thehindu.com/news/national/kerala/kat-stays-general-transfers-of-higher-secondary-school-teachers/article65303615.ece
418,"April 08, 2022",20:15 IST,news,national,Bill to amend Town and Country Planning Act tabled," The Tamil Nadu government tabled a Bill in the Assembly on Friday to amend the Town and Country Planning Act, 1971, to provide statutory status to the recently constituted urban development authorities and also to such bodies in future. The Bill, introduced by Housing Minister S. Muthusamy, recalled the constitution of the urban development authorities in the Madurai, Coimbatore, Tiruppur and Hosur urban agglomerations. It said it was necessary to provide statutory status to them. The Bill provides for establishing a urban development authority for urban planning area. It would have eight persons, including a chairperson and a vice-chairperson. It would also have a director, a chief planner, representatives from the local authorities, including the Commissioners of the Corporations.",author not available,https://www.thehindu.com/news/national/tamil-nadu/bill-to-amend-town-and-country-planning-act-tabled/article65302577.ece
419,"April 08, 2022",20:15 IST,news,national,Music fest at Bidaram Krishnappa’s Mandira,"  The 106 th Ramanavami Annual Heritage Music Festival of Ganavisharadha Shri Bidaram Krishnappa’s Sri Prasanna Seetharama Mandira is commencing from Sunday. The 11-day festival will be inaugurated on April 10 at 5.30 p.m. by president of the institution, R Guru. This will be followed by the inaugural concert with a nadaswaram recital by Mysore V. Krishnamurthy. The concert is supported by V2Soft, Mysuru The festival will witness grand concerts by a galaxy of eminent musicians from across India.
Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi will present a violin duet recital on April 11. They will be accompanied by B. C. Manjunath on the mridangam and Vyasa Vittala on the khanjira. This concert is supported by RLN Simhan, Singapore Indu Nagaraj and Lakshmi Nagaraj, popularly known as Chilukunda Sisters, will present a vocal duet concert on April 12. They will be accompanied by Sumanth Manjunath on the violin, Keshavadath on the mridangam, and Shamith Gowda on the ghatam.  Praveen Godkhindi and team will be performing a Hindustani Bansuri concert on April 13. Venkatesh Kumar and team will present a Hindustani vocal concert on April 14 and both the concerts are sponsored by Cycle Pure Agarbathies. Saketharaman will present a Carnatic vocal concert on April 15 and he will be accompanied by H.N. Bhaskar on the violin, Kulur Jayachandra Rao on mridangam and Guruprasanna on the khanjira.   Ranjani and Gayatri will be presenting a Carnatic classical vocal duet concert on April 16. They will be accompanied by H.M. Smitha on the violin, Sai Giridhar on the mridangam and Omkar Rao on the ghatam. This concert is sponsored by Thoughtfocus, Mysuru. Mysore M. Nagaraj and M. Manjunath, popularly known as Mysore Brothers, will present a violin duet concert on April 17. They will be accompanied by Anantha R. Krishnan on the mridangam and Vazapalli Krishnakumar on the ghatam. This concert is sponsored by Smt. D. Ramabai Charitable Foundation, Mysuru.  Ramakrishnan Murthy will be presenting a Carnatic vocal concert on April 18 and he will be accompanied by Mysore Karthik on violin, Anantha R. Krishnan on mridangam and Vazapalli Krishnakumar on the ghatam.  S.V. Sahana will present a Carnatic veena recital on April 19 and she will be accompanied by Mannargudi Easwaran on the mridangam. This concert is sponsored by Pattabi Enterprises, Mysuru. On the concluding day of the festival on April 20, T.M. Krishna will present a Carnatic vocal recital. He will be accompanied by Akkarai Subbalakshmi on the Violin, Tumakur B. Ravishankar on mridangam and Giridhar Udupa on ghatam. This concert is sponsored by Mysore Music Association. All concerts commence daily at 6.15 p.m. Entry to the concerts is free. The programmes are also supported by Department of Kannada and Culture, Government of Karnataka, said C.A. Raghunandan Rao, Honorary Secretary of the temple.",author not available,https://www.thehindu.com/news/national/karnataka/music-fest-at-bidaram-krishnappas-mandira/article65303109.ece
420,"April 08, 2022",20:11 IST,news,national,Telangana Health Dept. mulls ban on private practice by govt. doctors," The Telangana Health Department is mulling the possibility of imposing a ban on private practice by government hospital doctors. If a clause to implement it comes into being, it would be effective on those recruited into government service in the coming years. This is in line with the move initiated by the Andhra Pradesh cabinet, which has already decided to ban private practice by government doctors. This is not the first time such a proposal is being mulled. In 1983, the then NT Rama Rao government took a similar decision but was met with resistance.  “Right now, the plan is only in discussion stage,” said a source in the Health department. Meanwhile, doctors said that implementing it would be a tough task as there are thousands of doctors in Telangana. “Who and how will anyone keep track. A doctor might offer service at three private hospitals. Who will go around to check the thousands of doctors? Sufficient incentive need to be offered to government doctors so that they don’t practise at private health facilities,” said a senior doctor. If functional, this would be one of the series of steps being mulled to ensure patients get quality service, without delays, at government health centres.  Other measures being mulled include installing CCTV cameras in PHCs to monitor the work of healthcare workers, and check if doctors are skipping work during duty hours at major hospitals.  The government is also planning GPS tracking system in official vehicles, and taking action against anyone who is part of the referral system to private hospitals. “The pilot project of using cameras to monitor work of HCWs has begun in a few places, and would be extended across the State. Three cameras are placed to monitor the work of the doctor, pharmacist and lab technician. We were told GPS could be installed in official vehicles also,” said a source. However, officials are anticipating resistance to the new move of tracking doctors. “No one will openly object to this. How can somebody oppose efficient medical services at government health centres to serve the poor? But, practically, some of the aspects have to be worked out such as incentives for doing overtime or post duty hours, resources including equipment, medical disposables, and sufficient human resources, among others. If these are not provided, the lapses would remain,” said another source.",K Shiva Shanker,https://www.thehindu.com/news/national/telangana/telangana-health-dept-mulls-ban-on-private-practice-by-govt-doctors/article65303258.ece
